🇨🇳󠁧󠁢󠁥󠁮潇洒央视,#genre#
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8?zshanxd
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8?zshanxd
和顺电视台,http://r4wqqcdm.live.sxmty.com/live/hls/fdd364800242489d9d1accff98102861/c90e35fdc4ef43d287a62b49f4ea3cf2-1.m3u8?zshanxd
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8?zshanxd
太谷新闻综合,https://p2.weizan.cn/1725814272/035167554667993420/live.m3u8?zshanxd
昔阳电视台,https://muspz2pi.live.sxmty.com/live/hls/33a3ffb76e06432cb2e535e58aa8441d/6644d056086b4f608c87db5be6d7f05e.m3u8?zshanxd
绛县综合,http://push.vyuan8.com/vyuanLCB/28739116425985811.m3u8?auth_key=1735660800-0-0-e6782a77de9261bacab2521d52240d38;{User-Agent@0151?zshanxd}
万荣综合,http://pili-live-hls.217.i2863.com/i2863-217/live_217_867556.m3u8?zshanxd
闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.flv;{User-Agent@0151?zshanxd}
闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
河曲新闻综合,http://w9dlwfw4.live.sxmty.com/live/hls/1fef51ab2fa94d11830411421272c2fd/8baaa4e2cbd64ed89d84d7e0ac0279ee-1.m3u8?zshanxd
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8?zshanxd
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd
五寨综合,https://stream.icelook.cn/cf2874738208c975/6727103226484622340_1607389965.m3u8?auth_key=1893456000-0-0-c8ce454296feaadfd96bc25904e2b688;{User-Agent@0151?zshanxd}
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd
阳城电视台,https://liveout.ycxrmt.cn/i9i45p/en7atk.m3u8?zshanxd
灵丘电视台,https://stream.icelook.cn/1a7c625fde427dc3/6735154231323395076_1611041008.m3u8?auth_key=1893456000-0-0-fe9d45877d8cdddb4afccd9c1a12f3f8;{User-Agent@0151?zshanxd}

S📺陕西频道,
陕西影视,http://111.20.33.93/PLTV/88888893/224/3221226360/index.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安白鸽,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西安新闻,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安综艺,http://stream2.xiancity.cn/xatv6/sd/live.m3u8
西安资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西安新闻综,http://stream2.xiancity.cn/xatv1/sd/live.m3u8?zhend
西安新闻,http://stream2.xiancity.cn/xatv1/sd/live.m3u8?zhend
西安白鸽,http://stream2.xiancity.cn/xatv2/sd/live.m3u8?zhend
西安影院,http://stream2.xiancity.cn/xatv4/sd/live.m3u8?zhend
西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8?zhend
生态环境,http://39.134.24.193/PLTV/88888888/224/3221225887/index.m3u8?zhend
丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8?zhend
宝鸡新闻综合,http://live.tvbaoji.com:9600/live/live2/800K/tzwj_video.m3u8?auth=855832649489747@6346@61F67E9317723A9A2760B896A213349B;{User-Agent@0151?zhend}
宝鸡经济生活,http://live.tvbaoji.com:9600/live/live2/800K/tzwj_video.m3u8?auth=855832649489747@6346@61F67E9317723A9A2760B896A213349B;{User-Agent@0151?zhend}
汉中综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226331/index.m3u8?zhend
汉中公共,http://39.134.19.22/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225990/1.m3u8?zhend
安康新闻综合,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakzhpd.m3u8?zhend
安康公共台,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakggpd.m3u8?zhend
安康教育,https://hls-sxak.sobeylive.com/xjhsyapp2019/sxakjypd.m3u8?zhend
榆林一套,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226377/index.m3u8
商洛电视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226378/index.m3u8?zhend

S📺四川频道,
四川电影,http://182.151.211.171:808/hls/58/index.m3u8
四川经济,http://182.151.211.171:808/hls/50/index.m3u8
四川文旅,http://182.151.211.171:808/hls/51/index.m3u8
四川新闻,http://182.151.211.171:808/hls/52/index.m3u8
四川影视,http://182.151.211.171:808/hls/53/index.m3u8
四川科教,http://182.151.211.171:808/hls/56/index.m3u8
四川乡村,http://182.151.211.171:808/hls/57/index.m3u8
四川|松潘,http://live.spccmc.com:90/live/spxwzh.m3u8
四川|SCTV-7,http://182.151.211.171:808/hls/55/index.m3u8
四川|蓬安新闻,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
四川科教,http://3017ugjo.live2.danghongyun.com:80/live/hls/4dc0e927160647a2bd585cb5495810be/3c2126c925204cddb74a3534b97e2765-1.m3u8?zsicd
绵阳综合,http://live.sctvcloud.com/live/mytvzh.m3u8?zsicd
绵阳综合,rtmp://live.sctvcloud.com/live/mytvzh?zsicd
绵阳科技,http://live.sctvcloud.com/live/mytvgg.m3u8?zsicd
绵阳科技,rtmp://live.sctvcloud.com/live/mytvgg?zsicd
南充新闻,https://nczbpull.ncntv.com.cn/nctv/2004.m3u8?zsicd
南充新闻,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel15/playlist.m3u8?zsicd
南充新闻,http://tv.drs.ncntv.com.cn:8100/channellive/nczhpd.flv?zsicd
南充公共,https://nczbpull.ncntv.com.cn/nctv/2005.m3u8?zsicd
南充公共,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8?zsicd
南充公共,http://tv.drs.ncntv.com.cn:8100/channellive/ncggpd.flv?zsicd
南充科教,https://nczbpull.ncntv.com.cn/nctv/2006.m3u8?zsicd
南充科教,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8?zsicd
南充科教,http://tv.drs.ncntv.com.cn:8100/channellive/nckjpd.flv
乐山新闻综合,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
乐山新闻综合,http://channellive.leshantv.net/live/ch1.flv?zsicd
乐山公共,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel12/playlist.m3u8?zsicd
乐山公共,http://channellive.leshantv.net/live/ch2.flv?zsicd
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
遂宁新闻综合,http://play.sngdxsn.com/live/xwzh/playlist.m3u8?zsicd
遂宁公共频道,http://play.sngdxsn.com/live/gggy/playlist.m3u8?zsicd
雅安新闻综合,http://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
雅安新闻综合,http://flv.drs.tv.yatv.tv:8080/channellive/xinwen.flv?zsicd
雅安新闻综合,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
雅安公共,http://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
雅安公共,http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flv?zsicd
雅安公共,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
雅安雨城,http://flv.drs.tv.yatv.tv:8080/channellive/yucheng.flv?zsicd
雅安雨城,http://m3u8channel-yc.wuxianyaan.com/cms/videos/nmip-media-yc/channellive/channel1/playlist.m3u8?zsicd
雅安雨城,http://m3u8.ycchannel.yatv.tv/cms/videos/nmip-media-yc/channellive/channel1/playlist.m3u8?zsicd
广元综合,http://tv.dzsm.com:8100/chan/ch1.flv?zsicd
广元综合,rtmp://tv.dzsm.com/chan/ch1?zsicd
广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
广元公共,rtmp://tv.dzsm.com/chan/ch2?zsicd
达州新闻综合,http://m3u8.channellive.dzxw.net/nmip-media/channellive/channel104234/playlist.m3u8?zsicd
达州公共,http://m3u8.channellive.dzxw.net/nmip-media/channellive/channel104727/playlist.m3u8?zsicd
达州通川,http://m3u8.channellive.dzxw.net/nmip-media/channellive/channel105011/playlist.m3u8?zsicd
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8?zsicd
泸州公共,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8?zsicd
泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8?zsicd
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd
凉山新闻综合,rtmp://tv.drs.yizu.tv/channellive/ch1?zsicd
凉山新闻综合,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8?zsicd
凉山新闻综合,rtmp://tv.drs.i0834.cn/channellive/ch1?zsicd
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd
凉山语,rtmp://tv.drs.yizu.tv/channellive/ch2?zsicd
凉山语,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel115044/playlist.m3u8?zsicd
凉山语,rtmp://tv.drs.i0834.cn/channellive/ch2?zsicd
宜宾新闻综合,http://p2.weizan.cn/48393/657730224997692923/live.m3u8?zsicd
宜宾公共,http://p2.weizan.cn/48393/333752817375588805/live.m3u8?zsicd
自贡综合,https://sczghdl.tianma3600.com/sczg/zhpd.m3u8?zsicd
自贡综合,rtmp://sczghdl.tianma3600.com/sczg/zhpd?zsicd
自贡综合,http://110.189.153.160:1001/zhpd.flv?zsicd
自贡公共,https://sczghdl.tianma3600.com/sczg/ggpd.m3u8?zsicd
自贡公共,rtmp://sczghdl.tianma3600.com/sczg/ggpd?zsicd
自贡公共,http://110.189.153.160:1002/ggpd.flv?zsicd
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd
攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8?zsicd
攀枝花公共,http://zb.pzhgd.com:9095/live/ggpd.m3u8?zsicd
内江综合,http://njzb.scnj.tv:90/live/xwzh_xwzh800.m3u8?zsicd
内江综合,http://njzb.scnj.tv:90/live/xwzh.m3u8?zsicd
内江公共,http://njzb.scnj.tv:90/live/gggy_gggy800.m3u8?zsicd
内江科教,http://njzb.scnj.tv:90/live/kjpd_kjpd800.m3u8?zsicd
眉山综合,http://live1.scmstv.cn/gqpd/sd/live.m3u8?zsicd
眉山综合,http://hwplay-hls.myun.tv/live/logmyv40.m3u8?zsicd
眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8?zsicd
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
甘孜综合,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
阿坝综合,http://ablive.abatv.com.cn:90/live/zhpd.m3u8?zsicd
阿坝文艺,http://ablive.abatv.com.cn:90/live/wypd.m3u8?zsicd
成都高新电视,http://live.cdht-tv.com:8190/live/cdht.m3u8?zsicd
金堂电视台,https://p2.weizan.cn/2029575354/132309630725787078/live.m3u8?zsicd
龙泉驿新闻综合,http://live.newslqy.com/live/xwpd.m3u8?zsicd
彭州综合,http://livepgc.chinamcache.com/pgc/1252b2e7742044c90efcb59e92f19de2.m3u8?auth_key=1646132996-0-0-3091540ccfbc73698c9437843235d594;{User-Agent@0151?zsicd}
双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd
新都综合,rtmp://live.sctvcloud.com/live/xindulive?zsicd
新都综合,http://live.sctvcloud.com/live/xindulive.m3u8?zsicd
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
珙县综合,http://pili-live-hls-cqgx.tianma3600.com/cqgx/ggpd.m3u8?zsicd
筠连综合,http://118.122.78.172:89/live1/live1.m3u8?zsicd
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
东兴综合,rtmp://live.sctvcloud.com/live/dongxing?zsicd
隆昌新闻综合,rtmp://live.sctvcloud.com/live/longchang?zsicd
隆昌新闻综合,http://live.sctvcloud.com/live/longchang.m3u8?zsicd
威远新闻综合,http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8?zsicd
威远新闻综合,rtmp://dxplay.scwy.cn:1935/live/weiyuanzonghepingdao?zsicd
达川综合,https://livepull.dachuan.org.cn/live/fmzb1646287127433.m3u8?zsicd
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8?zsicd
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8?zsicd
开江新闻综合,http://lmt.kjzx.net:98/live1/live1.m3u8?zsicd
渠县新闻综合,http://222.208.224.227:81/hls/cfp2p8m3.m3u8?zsicd
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
宣汉新闻综合,https://livepgc.chinamcache.com/pgc/61c37851b08f3f0c0475ceb0c958ff54.m3u8?auth_key=1636720162-0-0-9b69908ac29f39b200b5c8e068723967;{User-Agent@0151?zsicd}
什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd
中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0-0-976848e8ac0eacf503b1e7666d92f4f8;{User-Agent@0151?zsicd}
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd
蓬安新闻综合,http://play.patv123.com/live/xwpd/playlist.m3u8?zsicd
西充新闻综合,http://play.xichongtv.com/ZHPDTV/ZHPDTV.m3u8?auth_key=1625563881-0-0-1090f118d34efb219508d3f6913eebf0;{User-Agent@0151?zsicd}
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
仁和综合,rtmp://live.sctvcloud.com/live/rhlive?zsicd
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
茂县综合,http://pili-live-rtmp.scmxtv.com/scmxtv/mxtv.m3u8?zsicd
茂县综合,rtmp://pili-live-rtmp.scmxtv.com/scmxtv/mxtv?zsicd
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
小金综合,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8?zsicd
九寨沟新闻综合,http://live.sctvcloud.com/live/jiuzhai.m3u8?zsicd
九寨沟新闻综合,rtmp://live.sctvcloud.com/live/jiuzhai?zsicd
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd
荣县综合,http://play.rongxianwang.net/rxzh/0835.m3u8?auth_key=1625042660-0-0-36e32b9c341e085f53b382e1cdde7a02;{User-Agent@0151?zsicd}
朝天新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zsicd
朝天新闻综合,rtmp://tv.dzsm.com/chan/xqct
苍溪综合频道,http://livecx.cxxrmt.com/csdst/zb01.m3u8?auth_key=1701503060-0-0-b13aa235851549cf2481e07fd101d2ac;{User-Agent@0151?zsicd}
剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8?zsicd
剑阁新闻综合,rtmp://tv.dzsm.com/chan/xqjg?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
利州综合,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
青川新闻综合,rtmp://live.sctvcloud.com/live/qctv1?zsicd
青川新闻综合,http://live.sctvcloud.com/live/qctv1.m3u8?zsicd
旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8?zsicd
旺苍新闻综合,http://live.sctvcloud.com/live/wctv1.m3u8?zsicd
旺苍新闻综合,rtmp://live.sctvcloud.com/live/wctv1?zsicd
旺苍新闻综合,rtmp://tv.dzsm.com/chan/xqwc?zsicd
昭化综合,rtmp://live.sctvcloud.com/live/zhtv1?zsicd
昭化综合,rtmp://tv.dzsm.com/chan/xqzh?zsicd
彭山综合,http://139.9.142.175:8011/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
彭山综合,http://139.9.142.175:8100/channellive/pstv.flv?zsicd
彭山综合,rtmp://139.9.142.175:1935/channellive/pstv?zsicd
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
仁寿综合,http://play.scrstv.com/TV/xwzh.m3u8?zsicd
安岳新闻综合,https://livepull.ayrmt.com/live/fmzb1646208260208.m3u8?zsicd
乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
甘洛综合,http://live.sctvcloud.com/live/ganluo.m3u8?zsicd
甘洛综合,rtmp://live.sctvcloud.com/live/ganluo?zsicd
会东综合,http://112.45.133.129:90/live/xwzh.m3u8?zsicd
会东综合,http://live.schdxww.com:90/live/xwzh.m3u8?zsicd
金阳综合,http://live.jyrmtzx.com:8080/live/jyxw.m3u8?zsicd
雷波综合,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0;{User-Agent@0151?zsicd}
宁南新闻综合,http://live.sctvcloud.com/live/ningnantv1.m3u8?zsicd
宁南新闻综合,rtmp://live.sctvcloud.com/live/ningnantv1?zsicd
普格综合,http://pull-hls.live.rmtyun.cn/media/NaW5e67696fa4161.m3u8?sign=b1fa59ff38637f7f892e348907182331&t=176030ab4d1;{User-Agent@0151?zsicd}
西昌综合,http://103.252.251.199:18085/hls/xichangweishi.m3u8?zsicd
昭觉综合,rtmp://live.sctvcloud.com/live/zhaojue?zsicd
昭觉综合,http://live.sctvcloud.com/live/zhaojue.m3u8?zsicd
康定新闻综合,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?zsicd
康定新闻综合,http://tv.drs.ganzitv.com:8100/channellive/kangding.flv
石渠综合,http://tv.drs.ganzitv.com:8100/channellive/shiqu.flv?zsicd
宝兴综合,http://m3u8channel-bx.wuxianyaan.com/cms/videos/nmip-media-bx/channellive/channel11/playlist.m3u8?zsicd
宝兴综合,http://flv.drs.tv.yatv.tv:8080/channellive/baoxingxian.flv?zsicd
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd
名山综合,http://m3u8channel-ms.wuxianyaan.com/cms/videos/nmip-media-ms/channellive/channel1/playlist.m3u8?zsicd
名山综合,http://flv.drs.tv.yatv.tv:8080/channellive/mingshan.flv?zsicd
名山综合,http://m3u8.mschannel.yatv.tv/cms/videos/nmip-media-ms/channellive/channel1/playlist.m3u8?zsicd
石棉综合,http://flv.drs.tv.yatv.tv:8080/channellive/shimian.flv?zsicd
石棉综合,http://m3u8.smchannel.yatv.tv/cms/videos/nmip-media-sm/channellive/channel1/playlist.m3u8?zsicd
石棉综合,http://m3u8channel-sm.wuxianyaan.com/cms/videos/nmip-media-sm/channellive/channel1/playlist.m3u8?zsicd
荥经综合,http://m3u8channel-yj.wuxianyaan.com/cms/videos/nmip-media-yj/channellive/channel1/playlist.m3u8?zsicd
荥经综合,http://m3u8.yjchannel.yatv.tv/cms/videos/nmip-media-yj/channellive/channel1/playlist.m3u8?zsicd
荥经综合,http://flv.drs.tv.yatv.tv:8080/channellive/yingjing.flv?zsicd
荥经综合,rtmp://drs.tv.yatv.tv:1935/channellive/yingjing?zsicd
平昌新闻综合,rtmp://live.sctvcloud.com/live/pingchang?zsicd
平昌新闻综合,http://live.sctvcloud.com/live/pingchang.m3u8?zsicd
通江新闻综合,http://live.sctvcloud.com/live/bztongjiang.m3u8?zsicd
通江新闻综合,rtmp://live.sctvcloud.com/live/bztongjiang?zsicd
峨边电视台,http://tvfile.ebrm.lsrm.org.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
峨边电视台,rtmp://tv.ebrm.lsrm.org.cn/channellive/ch3?zsicd
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd
夹江新闻综合,rtmp://tv.jjrm.org.cn/channellive/ch1?zsicd
井研综合,http://tvfile.jy.lsrm.org.cn/cms/videos/nmip-media-jy/channellive/channel3/playlist.m3u8?zsicd
井研综合,rtmp://tv.jy.lsrm.org.cn:1935/chan/ch2?zsicd
马边电视台,http://tvfile.mb.lsrm.org.cn/nmip-media/channellive/channel104860/playlist.m3u8?zsicd
沐川综合,http://tvfile.mcrm.org.cn/nmip-media/channellive/channel103064/playlist.m3u8?zsicd
沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01?zsicd
沐川综合,http://tvfile.mc.lsrm.org.cn/cms/videos/nmip-media-mc/channellive/channel4/playlist.m3u8?zsicd
沐川综合,rtmp://tv.mc.lsrm.org.cn/chan/ch1?zsicd
沙湾综合,http://tvfile.sw.lsrm.org.cn/nmip-media/channellive/channel100064/playlist.m3u8?zsicd
沙湾综合,rtmp://tv.sw.lsrm.org.cn/chan/ch1?zsicd
峨眉山综合,http://embl.emsyd.jrem.cn/tv/ems01.m3u8?auth_key=1624854902-0-0-4c5c643800f475f11a1978be6539ea6c;{User-Agent@0151?zsicd}
峨眉山综合,rtmp://player.jrem.cn/emstvlive/ems01
金口河综合,rtmp://live.sctvcloud.com/live/jinkouhe?zsicd
金口河综合,http://live.sctvcloud.com/live/jinkouhe.m3u8?zsicd
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
泸县新闻综合,rtmp://tv.lxxcb.cn:1935/channellive/lxtv1?zsicd
纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8?zsicd
叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8?zsicd
叙永综合,rtmp://luzhi.xuyongrongmei.com:1935/live/xyxw?zsicd
大英新闻综合,http://devpgclive.cmc.dyrmt.com/live/dyrmt01.m3u8?zsicd
蓬溪新闻综合,rtmp://live.sctvcloud.com/live/pengxilive?zsicd
蓬溪新闻综合,http://live.sctvcloud.com/live/pengxilive.m3u8?zsicd
广安区新闻,http://live2.gatv.com.cn:86/live/GAQ.m3u8?zsicd
华蓥综合,http://live2.gatv.com.cn:86/live/HY.m3u8?zsicd
邻水新闻综合,rtmp://live.sctvcloud.com/live/linshui?zsicd
邻水新闻综合,http://live2.gatv.com.cn:86/live/LS.m3u8?zsicd
邻水新闻综合,http://live.sctvcloud.com/live/linshui.m3u8?zsicd
前锋电视台,rtmp://live.sctvcloud.com/live/qianfeng?zsicd
前锋电视台,http://live2.gatv.com.cn:86/live/QF.m3u8?zsicd
前锋电视台,http://live.sctvcloud.com/live/qianfeng.m3u8?zsicd
武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8?zsicd
武胜综合,http://wslive-show.wsxc.gov.cn/wstv/ch1.m3u8?zsicd
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn/live/yctv.m3u8?zsicd
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn/live/yctv.flv?zsicd
岳池新闻综合,http://live2.gatv.com.cn:86/live/YC.m3u8?zsicd
安州综合,rtmp://live.sctvcloud.com/live/anzhoutv1?zsicd
安州综合,http://live.sctvcloud.com/live/anzhoutv1.m3u8?zsicd
北川电视一套,rtmp://live.sctvcloud.com/live/bcgqlive?zsicd
北川电视一套,http://live.sctvcloud.com/live/bcgqlive.m3u8?zsicd
江油新闻综合,rtmp://live.sctvcloud.com/live/jiangyou?zsicd
江油新闻综合,http://live.sctvcloud.com/live/jiangyou.m3u8?zsicd
平武综合,rtmp://live.sctvcloud.com/live/pwtv?zsicd
平武综合,http://live.sctvcloud.com/live/pwtv.m3u8?zsicd
盐亭综合,rtmp://live.sctvcloud.com/live/yttv?zsicd
盐亭综合,http://live.sctvcloud.com/live/yttv.m3u8?zsicd
梓潼新闻综合,rtmp://live.sctvcloud.com/live/zttv-1?zsicd
S📺上海频道,
上海财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8
上海法制,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8
上海纪实,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
上海纪实,http://111.20.33.93/TVOD/88888893/224/3221226230/index.m3u8
上海生活,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
上海外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
上海外语,http://140.207.241.3:8080/live/program/live/wypdhd/4000000/mnf.m3u8
上海戏曲,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
上海影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
上海都市,http://140.207.241.3:8080/live/program/live/ylpdhd/4000000/mnf.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8
上海都市,http://111.40.196.37/PLTV/88888888/224/3221225613/index.m3u8
上海都市,http://117.148.179.165:80/PLTV/88888888/224/3221231618/index.m3u8
东方影视,http://140.207.241.3:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视,http://140.207.241.2:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
五星体育,http://140.207.241.3:8080/live/program/live/ssty/4000000/mnf.m3u8
上海第一财经,http://140.207.241.3:8080/live/program/live/dycjhd/4000000/mnf.m3u8
上海新闻综合,http://140.207.241.3:8080/live/program/live/xwzhhd/4000000/mnf.m3u8
上海新闻综合,http://111.40.196.36/PLTV/88888888/224/3221225499/index.m3u8
上海新闻综合,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/xwzhhd/2300000/mnf.m3u8
上海纪实人文,http://140.207.241.3:8080/live/program/live/jspdhd/4000000/mnf.m3u8
上海纪实人文,http://39.134.115.163:8080/PLTV/88888910/224/3221225654/index.m3u8
